"","FID","WRENAME","SYSTEMTYPE","WATERRESID","WRLINK","STATE","COUNTY","BASIN","SUBAREA","SUBAREANAM","TotalGPCD","TotPotaGPCD","ResPotGPCD","ComPotGPCD","InsPotGPCD","IndPotGPCD","TotSecGPCD","ResSecGPCD","ComSecGPCD","InsSecGPCD","IndSecGPCD","TotalUse","TotPotaUse","ResPotaUse","ComPotaUse","InsPotaUse","IndPotaUse","TotSecoUse","ResSecoUse","ComSecoUse","InsSecoUse","IndSecoUse","TotalSup","WellsSup","SpringsSup","SurfaceSup","SHAPE_Length","SHAPE_Area","year","Population","TotGPCDBin","Row","NameUse","Blank"
"201",316,"Corinne City Corp.","C",39,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1175","Utah","Box Elder","Bear River","1/1/2007","Brigham City",238,159,133,3,6,17,79,0,0,0,0,194.8,130.4,109,2.4,4.9,14.1,64.5,0,0,0,0,302.7,197.7,104.9,0,24791.09805,9556906.658,2018,730.698455162887,"2",201,"",""
"202",236,"Webb Well Water Users","C",827,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1152","Utah","Salt Lake","Jordan River","3/1/2001","Salt Lake Valley",240,177,177,0,0,0,63,0,0,0,0,64.4,47.6,47.6,0,0,0,16.8,0,0,0,0,136.5,136.5,0,0,3404.955373,581403.675,2018,239.552561643836,"2",202,"",""
"203",145,"Copperton Improvement District","C",787,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1275","Utah","Salt Lake","Jordan River","3/1/2001","Salt Lake Valley",241,241,174,36,31,0,0,0,0,0,0,218.9,218.9,158,32.8,28.1,0,0,0,0,0,0,624.5,624.5,0,0,26469.8274,18744115.89,2018,810.87687034616,"2",203,"",""
"204",291,"Clinton City Water System","C",263,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1181","Utah","Davis","Weber River","2/1/2009","East Shore",242,50,46,4,0,0,192,0,0,0,0,6485.3,1343.7,1227,114.8,1.8,0,5141.7,0,0,0,0,415,415,0,0,18914.66934,15222823.87,2018,23924.3913766557,"2",204,"",""
"205",376,"Three Points Center","C",1592,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11360","Utah","Washington","Kanab Creek/Virgin River","10/1/2005","St. George",243,243,0,243,0,0,0,0,0,0,0,16.3,16.3,0,16.3,0,0,0,0,0,0,0,28,28,0,0,1803.710771,105661.0937,2018,59.8835481143244,"2",205,"",""
"206",87,"Joseph Town","C",1032,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1234","Utah","Sevier","Sevier River","5/4/2002","Richfield",245,245,223,12,10,0,0,0,0,0,0,131.7,131.7,119.8,6.7,5.3,0,0,0,0,0,0,408,311.2,96.9,0,17168.81826,5562857.885,2018,479.894623427453,"2",206,"",""
"207",134,"Deseret-Oasis SSD","C",696,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1358","Utah","Millard","Sevier River","5/2/2004","Delta",245,221,186,0,33,1,23,0,0,0,0,134.2,121.3,102.4,0.3,18,0.7,12.9,0,0,0,0,630.1,630.1,0,0,25909.13721,6806904.26,2018,489.004240424937,"2",207,"",""
"208",10,"Rockville Pipeline Co.","C",1534,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1074","Utah","Washington","Kanab Creek/Virgin River","10/1/2002","North Fork Virgin",247,123,123,0,1,0,124,0,0,0,0,77.4,38.7,38.5,0,0.2,0,38.8,0,0,0,0,113.4,82.7,30.7,0,34804.15261,21762977.86,2018,279.75006821585,"2",208,"",""
"209",18,"Winchester Hills Water Co.","C",1561,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1447","Utah","Washington","Kanab Creek/Virgin River","10/1/2005","St. George",247,247,234,0,13,0,0,0,0,0,0,249.2,249.2,236.2,0,13,0,0,0,0,0,0,274.2,274.2,0,0,7566.958505,2343572.094,2018,900.694018079973,"2",209,"",""
"210",297,"South Ogden City Water System","C",1652,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1098","Utah","Weber","Weber River","2/1/2009","East Shore",249,63,49,13,1,0,186,0,0,0,0,5000.9,1258.9,976.1,269,13.8,0,3741.9,0,0,0,0,1127,339,0,788,21424.84574,10126339.79,2018,17929.7823172141,"Highlight",210,"South Ogden City Water System",""
"211",153,"Bothwell Town Water System","C",37,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1153","Utah","Box Elder","Bear River","1/1/2006","Tremonton",251,251,247,0,4,0,0,0,0,0,0,97,97,95.3,0,1.7,0,0,0,0,0,0,210,210,0,0,22415.92239,11017092.87,2018,345.004060470447,"2",211,"",""
"212",298,"Riverdale City Water System","C",1650,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1001","Utah","Weber","Weber River","2/1/2009","East Shore",251,229,163,51,15,0,22,0,0,0,0,2604.9,2376.9,1692.7,530.7,153.2,0.3,228,0,0,0,0,1333,1333,0,0,20017.36699,11851021.29,2018,9264.95955793265,"2",212,"",""
"213",461,"Nibley City Water","C",97,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1023","Utah","Cache","Bear River","1/1/2004","Cache Valley",253,182,159,6,13,5,70,0,0,0,0,2226,1605.9,1399.2,49.4,110.7,46.5,620.2,0,0,0,0,3610.2,3066.8,543.4,0,31274.21205,10848076.43,2018,7854.7222480914,"Highlight",213,"",""
"214",427,"Hideout Town Water System","C",2520,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11284","Utah","Wasatch","Utah Lake","4/1/2007","Provo River Reservoirs",254,254,112,0,141,0,0,0,0,0,0,120.7,120.7,53.5,0,67.2,0,0,0,0,0,0,0,0,0,0,18414.9955,10177519.92,2018,424.228407938734,"2",214,"",""
"215",301,"Pineview West Water Co.","C",1663,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11285","Utah","Weber","Weber River","2/1/2008","Ogden Valley",255,98,91,7,0,0,158,0,0,0,0,45.7,17.5,16.3,1.2,0,0,28.2,0,0,0,0,90,90,0,0,8043.10099,1167700.737,2018,159.993453666398,"2",215,"",""
"216",54,"Buena Vista Community","C",548,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1451","Utah","Iron","Cedar/Beaver","6/2/2002","Cedar",256,256,256,0,0,0,0,0,0,0,0,128.9,128.9,128.9,0,0,0,0,0,0,0,0,135,135,0,0,3563.722335,650832.4061,2018,449.509780607877,"2",216,"",""
"217",239,"Tridell-Lapoint WID","C",1260,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1129","Utah","Uintah","Uintah","7/3/2013","Roosevelt Duchesne",256,256,159,7,56,35,0,0,0,0,0,424.3,424.3,263.1,11.3,92.3,57.6,0,0,0,0,0,724.5,0,0,724.5,65876.01526,127089445,2018,1479.65089148116,"2",217,"",""
"218",263,"North Salt Lake Water System","C",278,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1338","Utah","Davis","Weber River","2/1/2009","East Shore",256,200,105,48,3,45,55,0,0,0,0,5532.2,4333.8,2263.2,1027.9,74.2,968.5,1198.5,0,0,0,0,2439,2398.7,40.4,0,32580.65328,21379072.62,2018,19292.3041759418,"Highlight",218,"",""
"219",266,"Bountiful City Water System","C",275,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1060","Utah","Davis","Weber River","2/1/2009","East Shore",258,104,86,8,7,3,154,0,0,0,0,11455,4602.3,3825.7,341.7,322.7,112.2,6852.7,0,0,0,0,4150,1908.2,0,2241.8,38191.20985,30364605.78,2018,39637.073431029,"Highlight",219,"",""
"220",189,"Salem City","C",1292,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1035","Utah","Utah","Utah Lake","4/1/2010","Utah Valley",260,72,60,10,1,0,188,0,0,0,0,2364.1,654.3,546.5,95,12.9,0,1709.8,0,0,0,0,4425.7,3510.7,915,0,40909.84769,28417779.57,2018,8117.43255110643,"2",220,"Salem City",""
"221",12,"Washington City","C",1541,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1254","Utah","Washington","Kanab Creek/Virgin River","10/1/2005","St. George",261,200,162,31,7,0,62,0,0,0,0,8606.3,6575.9,5320.6,1016.9,230.4,8,2030.4,0,0,0,0,1525.4,1525.4,0,0,71945.25564,83980324.74,2018,29437.5842261061,"2",221,"",""
"222",262,"South Davis Water District","C",269,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1005","Utah","Davis","Weber River","2/1/2009","East Shore",261,55,46,8,1,0,206,0,0,0,0,2876.5,604,508,87,9,0,2272.5,0,0,0,0,628,468,160,0,13170.25579,4523829.809,2018,9838.97970398362,"2",222,"",""
"223",90,"Elsinore Town Water System","C",1030,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1089","Utah","Sevier","Sevier River","5/4/2002","Richfield",262,237,206,4,22,5,26,0,0,0,0,323.3,291.9,253.4,5.2,27.7,5.6,31.4,0,0,0,0,683.2,553.5,129.7,0,13680.11314,4187284.43,2018,1101.61694342779,"2",223,"",""
"224",154,"Garland City Corporation","C",42,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1125","Utah","Box Elder","Bear River","1/1/2006","Tremonton",265,265,237,2,24,1,0,0,0,0,0,800.1,800.1,717.1,7.4,73.3,2.3,0,0,0,0,0,2080,0,2080,0,23614.96567,6065745.455,2018,2695.40847867666,"2",224,"",""
"225",334,"Riverside - North Garland Water Co.","C",48,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1328","Utah","Box Elder","Bear River","1/1/2006","Tremonton",265,265,236,4,3,22,0,0,0,0,0,370.7,370.7,329.9,5.6,4.6,30.5,0,0,0,0,0,615,615,0,0,30978.16633,20031391.51,2018,1248.82880020677,"2",225,"",""
"226",462,"Cottonwood Mutual","C",721,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1088","Utah","Morgan","Weber River","2/1/2007","Morgan",265,110,104,3,3,0,154,0,0,0,0,720.4,300.5,281.9,9.2,9.4,0,419.9,0,0,0,0,569,569,0,0,21799.77071,10232130.62,2018,2426.91197105195,"2",226,"",""
"227",28,"Dammeron Valley Water Works LLC","C",1547,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1445","Utah","Washington","Kanab Creek/Virgin River","10/1/2005","St. George",266,266,266,0,1,0,0,0,0,0,0,286.6,286.6,285.8,0,0.8,0,0,0,0,0,0,363.8,363.8,0,0,11967.06978,4499320.881,2018,961.879664229066,"2",227,"",""
"228",283,"Syracuse City Water System","C",272,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1082","Utah","Davis","Weber River","2/1/2009","East Shore",266,61,56,4,0,0,205,0,0,0,0,8793.5,2013.9,1860.2,135.6,15.9,2.1,6779.6,0,0,0,0,1947,1947,0,0,30633.34763,40194621.96,2018,29512.5220774539,"2",228,"",""
"229",23,"Bluff Water Works Service District","C",912,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1308","Utah","San Juan","Southeast Colorado River","9/3/2001","San Juan River",267,267,115,150,2,0,0,0,0,0,0,86.7,86.7,37.2,48.7,0.7,0,0,0,0,0,0,164.6,164.6,0,0,11129.59563,2697091.884,2018,289.890531014314,"2",229,"",""
"230",192,"Springville City","C",1296,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1343","Utah","Utah","Utah Lake","4/1/2010","Utah Valley",270,219,139,41,21,19,51,0,0,0,0,10082.5,8179.7,5169.4,1526.2,776.5,707.5,1902.9,0,0,0,0,11773.6,5710,6063.6,0,57866.2404,42328056.74,2018,33337.3181887367,"2",230,"Springville City",""
"231",271,"Centerville City Water System","C",261,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1090","Utah","Davis","Weber River","2/1/2009","East Shore",270,70,52,17,1,0,200,0,0,0,0,5243.7,1354.5,1014.9,320.5,19,0.1,3889.2,0,0,0,0,1748,1748,0,0,19010.7076,11303081.53,2018,17338.0506210046,"2",231,"",""
"232",324,"Providence City Water System","C",113,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1213","Utah","Cache","Bear River","1/1/2004","Cache Valley",270,270,232,15,23,0,0,0,0,0,0,2238.2,2238.2,1922.4,124.5,191.3,0,0,0,0,0,0,5831.5,3811.7,2019.7,0,17423.3878,9722205.208,2018,7400.5043957382,"Highlight",232,"",""
"233",392,"Deep Springs Water Co.","C",1153,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11337","Utah","Summit","Weber River","2/1/2002","Kamas Valley",271,271,271,0,0,0,0,0,0,0,0,24.3,24.3,24.3,0,0,0,0,0,0,0,0,14.6,14.6,0,0,2605.179278,169851.2309,2018,80.0503391801041,"2",233,"",""
"234",382,"Farmington City Water System","C",264,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1027","Utah","Davis","Weber River","2/1/2009","East Shore",272,57,48,5,4,0,215,0,0,0,0,7314.7,1538,1293.8,147.7,96.5,0,5776.8,0,0,0,0,3743,3743,0,0,30609.46392,26123126.31,2018,24007.8798317889,"2",234,"",""
"235",261,"Wanship Mutual Water Co.","C",1086,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1057","Utah","Summit","Weber River","2/1/2002","Kamas Valley",274,82,78,3,1,0,193,0,0,0,0,107.6,32.1,30.5,1,0.6,0,75.5,0,0,0,0,67,46,21,0,4116.66789,787228.885,2018,350.580617938206,"2",235,"",""
"236",175,"Mt. Pleasant City","C",975,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1070","Utah","Sanpete","Sevier River","5/1/2000","Gunnison",279,111,61,19,32,0,168,0,0,0,0,1131.3,451.7,246.1,76.7,128.9,0.1,679.6,0,0,0,0,1417.2,842.6,574.6,0,28392.31314,12199261.78,2018,3619.92670790985,"2",236,"",""
"237",330,"Ukon Water Co.","C",47,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1161","Utah","Box Elder","Bear River","1/1/2006","Tremonton",279,114,108,0,1,5,165,0,0,0,0,540.7,220.7,208.7,0,2.9,9.2,320,0,0,0,0,217.9,24.2,193.7,0,38818.1341,6614941.565,2018,1730.12849904257,"2",237,"",""
"238",58,"Flying L Subdivision","C",553,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11356","Utah","Iron","Cedar/Beaver","6/2/2002","Cedar",280,280,280,0,0,0,0,0,0,0,0,84.7,84.7,84.7,0,0,0,0,0,0,0,0,60,60,0,0,3925.561612,494839.375,2018,270.054595890411,"2",238,"",""
"239",141,"Riverton City Water System","C",805,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1306","Utah","Salt Lake","Jordan River","3/1/2001","Salt Lake Valley",281,77,55,8,14,0,204,0,0,0,0,13928.6,3815.6,2725.2,397.5,692.8,0,10113,0,0,0,0,5040,0,40,5000,31045.37997,31809322.92,2018,44251.4331263101,"2",239,"",""
"240",167,"Chester Park Water System","C",2214,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11355","Utah","Sanpete","Sevier River","5/1/2000","Gunnison",281,72,72,0,0,0,209,0,0,0,0,55.1,14.1,14.1,0,0,0,40.9,0,0,0,0,21.6,21.6,0,0,728.4615263,32444.93435,2018,175.053771754497,"2",240,"Chester Park Water System",""
"241",224,"American Fork City","C",1299,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1135","Utah","Utah","Utah Lake","4/1/2010","Utah Valley",282,76,50,21,4,0,205,0,0,0,0,9600.2,2596.8,1720,733,142,1.8,7003.4,0,0,0,0,16984.7,11641.8,5342.9,0,48677.88858,24986781.43,2018,30391.8660273973,"2",241,"",""
"242",231,"Lehi City","C",1306,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1265","Utah","Utah","Utah Lake","4/1/2010","Utah Valley",282,60,50,9,1,1,221,0,0,0,0,19790.3,4248.8,3495.8,649.5,45.2,58.4,15541.5,0,0,0,0,3633.9,3023.2,610.7,0,49095.05729,61767717.67,2018,62651.21,"2",242,"",""
"243",5,"Glen Canyon SSD Of Big Water","C",606,"https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1199","Utah","Kane","Southeast Colorado River","9/4/2000","Wahweep Creek",285,285,176,18,47,44,0,0,0,0,0,158.1,158.1,97.6,9.9,26.3,24.3,0,0,0,0,0,686,686,0,0,15346.18318,4219266.839,2018,495.237136265321,"2",243,"",""
"244",338,"Bridgerland Village Water Co.","C",756,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1271","Utah","Rich","Bear River","1/1/2001","Bear Lake",288,288,288,0,0,0,0,0,0,0,0,19.3,19.3,19.3,0,0,0,0,0,0,0,0,15.3,0.5,14.8,0,17167.08745,7132109.003,2018,59.8261444063927,"2",244,"",""
"245",384,"West Point City Water System","C",279,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1163","Utah","Davis","Weber River","2/1/2009","East Shore",291,53,48,4,1,0,238,0,0,0,0,2806.5,512.3,466.3,35,8,3,2294.2,0,0,0,0,1501.9,1501.9,0,0,17496.10195,9459478.876,2018,8609.90285270442,"2",245,"",""
"246",340,"Richmond City Water System","C",114,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1245","Utah","Cache","Bear River","1/1/2004","Cache Valley",293,289,119,24,60,86,4,0,0,0,0,884.7,873.1,358.5,72.1,181.5,261.1,11.6,0,0,0,0,1501.1,532.7,968.5,0,16652.2978,8964229.802,2018,2695.59474215718,"2",246,"",""
"247",373,"Woodland Mutual Water Co.","C",1087,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1019","Utah","Summit","Utah Lake","4/1/2006","Woodland",293,283,280,2,0,0,11,0,0,0,0,88.8,85.5,84.7,0.7,0.1,0,3.3,0,0,0,0,97,48.5,48.5,0,17637.58185,3973926.861,2018,270.564952078171,"2",247,"",""
"248",107,"Hanksville Town Water System","C",1606,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1278","Utah","Wayne","West Colorado River","8/3/2007","Torrey",296,141,61,60,20,0,155,0,0,0,0,73,34.8,14.9,14.9,5,0,38.2,0,0,0,0,201.8,201.8,0,0,8483.294453,2504178.822,2018,220.169594594595,"2",248,"",""
"249",282,"Central Enterprise Water Co.","C",712,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1150","Utah","Morgan","Weber River","2/1/2007","Morgan",296,210,196,0,14,0,86,0,0,0,0,142.7,101.3,94.5,0,6.8,0,41.4,0,0,0,0,83,83,0,0,3714.582762,606327.435,2018,430.386317104776,"2",249,"",""
"250",17,"St. George City Water System","C",1535,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1133","Utah","Washington","Kanab Creek/Virgin River","10/1/2005","St. George",300,237,177,38,18,4,63,0,0,0,0,31589.3,24945,18603,4036,1911,395,6644.3,0,0,0,0,11089.5,8618.5,2471,0,111997.1744,200190696.6,2018,94003.6985780822,"Highlight",250,"St. George City Water System",""
"251",274,"Manila Town Water System","C",231,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1173","Utah","Daggett","Uintah","7/1/2005","Flaming Gorge Reservoir",300,300,275,22,4,0,0,0,0,0,0,245.7,245.7,224.5,18.1,3,0,0,0,0,0,0,717.5,717.5,0,0,21722.5906,18980891.34,2018,731.156079452055,"2",251,"",""
"252",383,"Kaysville City Water System","C",266,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1205","Utah","Davis","Weber River","2/1/2009","East Shore",305,64,49,14,1,0,241,0,0,0,0,10554.8,2228,1703,475,50,0,8326.8,0,0,0,0,0,0,0,0,41380.37824,27001582.85,2018,30894.1579591287,"2",252,"",""
"253",408,"Sunset View Estates Water Co.","C",2414,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11293","Utah","Millard","Sevier River","5/2/2004","Delta",306,306,306,0,0,0,0,0,0,0,0,18.2,18.2,18.2,0,0,0,0,0,0,0,0,322.8,322.8,0,0,3164.572304,97651.20655,2018,53.0977544990599,"2",253,"",""
"254",156,"North Logan City","C",111,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1267","Utah","Cache","Bear River","1/1/2004","Cache Valley",307,165,117,27,18,3,142,0,0,0,0,3555.1,1909,1357.1,308.6,212.8,30.5,1646.1,0,0,0,0,8028.4,4172.5,1614.1,2241.8,25310.68026,17877897.3,2018,10338.0740716612,"Highlight",254,"",""
"255",463,"Mountain Springs Water Co.","C",1582,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11153","Utah","Washington","Kanab Creek/Virgin River","10/1/2003","Laverkin",311,311,311,0,0,0,0,0,0,0,0,230,230,230,0,0,0,0,0,0,0,0,390,390,0,0,17627.72969,12338847.02,2018,660.227547020218,"2",255,"",""
"256",458,"Boyer Hill Military Housing","C",2624,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11546","Utah","Davis","Weber River","2/1/2009","East Shore",312,312,312,0,0,0,0,0,0,0,0,1085.8,1085.8,1085.7,0,0.1,0,0,0,0,0,0,1092.5,0,0,1092.5,5917.267408,1470877.446,2018,3106.85823498419,"2",256,"",""
"257",444,"Cedarview Montwell SSD","C",2504,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11313","Utah","Duchesne","Uintah","7/3/2013","Roosevelt Duchesne",314,92,46,4,8,34,222,0,0,0,0,84.5,24.7,12.4,1,2.2,9.1,59.8,0,0,0,0,0,0,0,0,58293.08386,101057127.7,2018,240.244389669313,"2",257,"",""
"258",326,"River Heights City","C",115,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1037","Utah","Cache","Bear River","1/1/2004","Cache Valley",315,208,192,11,4,0,107,0,0,0,0,765.5,506.3,467.7,27.7,10.8,0,259.2,0,0,0,0,2231.5,2231.5,0,0,10434.32039,2669501.601,2018,2169.50589693412,"2",258,"",""
"259",136,"Country Estates HOA","C",690,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11280","Utah","Millard","Sevier River","5/2/2004","Delta",317,317,317,0,0,0,0,0,0,0,0,23.8,23.8,23.8,0,0,0,0,0,0,0,0,38,38,0,0,2210.828079,264716.1,2018,67.0260904887429,"2",259,"",""
"260",244,"Ashley Valley Water & Sewer","C",1263,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1349","Utah","Uintah","Uintah","7/2/2003","Vernal",318,228,191,5,33,0,90,0,0,0,0,5065.2,3631.5,3036.4,73.9,521.2,0,1433.6,0,0,0,0,5499.2,0,3499.2,2000,127708.44,188787135.6,2018,14219.87150168,"2",260,"Ashley Valley Water & Sewer",""
"261",328,"Tremonton City Corp.","C",44,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1168","Utah","Box Elder","Bear River","1/1/2006","Tremonton",318,299,156,33,20,90,18,0,0,0,0,3060.6,2882.4,1501.7,317.7,193.8,869.3,178.1,0,0,0,0,4802,807.1,3994.9,0,47058.75088,19593506.69,2018,8592.22512794004,"2",261,"",""
"262",437,"BRWCD - Collinston Water System","C",2518,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11308","Utah","Box Elder","Bear River","1/1/2006","Tremonton",321,155,86,2,0,67,166,0,0,0,0,32.3,15.6,8.6,0.2,0,6.8,16.7,0,0,0,0,0,0,0,0,10391.32182,4092458.666,2018,89.8304724107028,"2",262,"",""
"263",235,"Charleston WCD","C",1441,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1263","Utah","Wasatch","Utah Lake","4/1/2007","Provo River Reservoirs",322,322,129,6,6,181,0,0,0,0,0,175,175,70.3,3.1,3.2,98.5,0,0,0,0,0,181,90.5,90.5,0,17452.34302,7844835.746,2018,485.186122692079,"2",263,"",""
"264",275,"Questar - Clay Basin Camp","C",253,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1906","Utah","Daggett","Uintah","7/1/2006","Crouse Creek",322,322,242,0,0,81,0,0,0,0,0,7.2,7.2,5.4,0,0,1.8,0,0,0,0,0,26.5,11.3,15.2,0,15930.01176,6708068.92,2018,19.961943333617,"2",264,"",""
"265",230,"Storm Haven Residents","C",1458,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1420","Utah","Wasatch","Utah Lake","4/1/2007","Provo River Reservoirs",325,77,77,0,0,0,247,0,0,0,0,65.5,15.6,15.6,0,0,0,49.9,0,0,0,0,44.4,44.4,0,0,5834.201685,626464.0664,2018,179.921943097998,"2",265,"",""
"266",40,"Glen Canyon N.R.A. - Bullfrog Recreation Site","C",613,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1241","Utah","Kane","West Colorado River","9/3/2002","Lake Powell",327,327,236,0,91,0,0,0,0,0,0,80.6,80.6,58.2,0,22.4,0,0,0,0,0,0,468.1,468.1,0,0,14209.62508,9902089.089,2018,220.046002262159,"2",266,"",""
"267",149,"Millville City Water","C",108,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1332","Utah","Cache","Bear River","1/1/2004","Cache Valley",327,246,220,1,16,9,81,0,0,0,0,733.5,552,493.2,1.3,36.6,20.9,181.5,0,0,0,0,1010.4,726.4,201.8,82.3,14089.76758,5022991.232,2018,2002.52782455699,"2",267,"",""
